дата,всего,30days_1000,infection rate,IR7,ОРВИ,пневмония,тяжелая форма,без симптомов,госпитализировано,привитых,привитых пневмония,привитых умерло,кол-во тестов,кол-во тестов кумул,кол-во обследованных,кол-во протестированных,выявлено,выздоровели,умерли,умерли разница,мед.наблюдение,total,totalcum,positive,positivecum,negative,negativecum,>пенсионеры,>мед.работники,>пром.предприятия,>образов.учреждения,>транс.предприятия,>торговля и питание,>пищ.промышленность,>ЖКХ,>банки/юристы/недвижимость,>гос.служащие,>правоохранит.,>быт.услуги и досуг,>гостиницы и санатории,гостиницы,санатории,>учреж.культуры,>телеком,>сел.хоз.,>охрана,ЛОУ,>вахтовики,>ИП и иные работающие,>интернаты/диспансеры,>дошкольники,не ходят в детский сад,детсадовцы,>школьники,>студенты,>не работают/самозанятые,студенты до 18,студенты от 18,выписали,умерли от ковид,30days_1000die,умерли в палатах для ковид/пневмония с 1 апреля,доступно под ковид,занято под ковид,доступно ИВЛ,занято ИВЛ,кисл.поддержка,доступно под ковид и пневмонию,занято под ковид и пневмонию,до года,от 01 до 07,от 07 до 14,от 15 до 17,от 18 до 29,от 30 до 49,от 50 до 64,от 65,мужчины,женщины,воспитанники/учащиеся,работающие,служащие,неработающие и самозанятые,пенсионеры,завозные,контактные,не установлены,эпивак поступило,эпивак кумулятивно,ковивак,ковивак кумул,спутник лайт,спутник лайт кумул,поступило доз вакцин,поступило кумулятивно,всего поступило,компонент 1,компонент 2,ревакцинация,Калининград,Гурьевский городской округ,Багратионовский городской округ,Правдинский городской округ,Гусевский городской округ,Балтийский городской округ,Черняховский городской округ,Зеленоградский городской округ,Светловский городской округ,Гвардейский городской округ,Славский городской округ,Ладушкинский городской округ,Нестеровский городской округ,Светлогорский городской округ,Пионерский городской округ,Неманский городской округ,Полесский городской округ,Краснознаменский городской округ,Озёрский городской округ,Янтарный городской округ,Мамоновский городской округ,Советский городской округ,другие регионы,кумул. случаи,кумул.умерли,кумул.выписаны,кумул.активные,кол-во тестов / 10,все кроме Калининграда,отношение
2022-02-06,1604,16.8,1.49,1.68,1519,14,0,71,0,8171,0,19,8582,1461665,0,1096745,101472,83064,1482,0,57961,13,24797,10,11966,3,12966,108,49,30,165,26,26,25,6,4,0,0,0,4,3,1,1,3,1,5,0,0,164,0,240,119,121,520,103,144,80,23,94,0,0.17,0,0,0,0,0,0,0,0,44,193,420,126,177,357,185,102,645,959,643,483,23,346,109,0,1166,438,0,0,0,0,0,0,0,0,777104,0,0,0,614,194,82,10,59,24,49,86,49,71,19,4,54,38,10,19,70,27,26,10,36,53,0,101460,1487,83191,16782,858.2,990,1.56
2022-02-07,1706,18.27,1.44,1.66,1628,9,0,69,0,8171,0,19,8307,1469972,0,1096745,103178,83166,1484,2,0,8,24805,8,11974,0,12966,72,169,31,192,31,24,13,3,6,0,0,3,5,0,5,2,0,2,0,0,0,207,0,201,87,114,562,87,96,19,68,102,2,0.17,0,0,0,0,0,0,0,0,36,162,441,143,172,424,235,93,633,1073,679,672,19,264,72,0,1218,488,0,0,0,0,0,0,0,0,777104,0,0,0,816,219,74,9,50,45,130,68,68,24,1,4,8,14,61,19,18,17,12,12,21,16,0,103166,1489,83293,18384,830.7,890,1.56
2022-02-08,1909,19.84,1.36,1.7,1822,6,0,78,0,8171,0,19,8323,1478295,0,1096745,105087,83270,1492,8,0,8,24813,7,11981,1,12967,70,93,30,193,25,14,8,5,5,0,0,2,3,1,2,8,0,5,5,0,0,231,0,294,163,131,615,148,146,33,115,104,8,0.16,0,0,0,123,43,0,2231,1869,43,239,473,187,224,439,222,82,751,1170,751,599,34,446,79,0,1431,478,0,0,0,0,0,0,0,0,777104,616433,590717,0,727,232,79,11,78,77,126,72,54,66,20,10,36,96,32,25,6,20,30,8,19,84,1,105075,1497,83397,20181,832.3,1181,1.57
2022-02-09,2003,21.61,1.3,1.75,1895,11,0,97,0,8171,0,19,0,1478295,0,1096745,105087,83270,1492,0,0,18,24831,16,11997,2,12969,207,84,76,138,46,53,29,6,20,0,0,4,5,1,4,3,0,2,2,0,0,289,0,215,101,114,400,93,289,5,88,105,8,0.16,0,0,0,0,0,0,0,0,31,173,303,113,231,544,343,165,761,1242,517,749,45,485,207,0,1349,654,0,0,0,0,0,0,0,0,777104,0,0,0,1043,157,80,39,49,47,35,102,42,25,59,14,8,19,31,75,24,7,9,2,52,84,0,107078,1505,83502,22071,0.0,960,1.57
2022-02-10,2020,23.45,1.27,1.74,1935,3,0,82,0,8171,0,19,17484,1495779,0,1096745,109110,83475,1510,18,0,10,24841,10,12007,0,12969,87,104,55,167,40,47,20,10,10,0,0,2,1,1,0,7,2,3,2,0,0,374,0,317,144,173,493,102,177,26,76,100,10,0.17,0,0,0,0,0,0,0,0,62,250,385,139,220,550,304,110,772,1248,667,794,50,422,87,1,1421,598,0,0,0,0,0,0,0,0,777104,0,0,0,1215,105,56,17,146,13,111,33,20,52,10,2,78,15,5,9,32,35,30,0,21,15,0,109098,1515,83602,23981,1748.4,805,1.57
2022-02-11,2030,25.33,1.24,1.66,1928,16,0,86,0,8171,0,19,8983,1504762,0,1096745,111140,83658,1518,8,0,16,24857,13,12020,3,12972,178,155,73,110,36,51,42,16,17,0,0,2,8,6,2,13,6,7,9,0,0,450,0,271,226,45,330,92,164,2,90,183,8,0.17,0,0,0,123,59,0,2231,1832,103,155,232,113,253,625,360,189,802,1228,371,917,76,488,176,0,1350,680,0,0,0,0,0,0,0,0,777104,619002,594721,0,846,191,123,51,63,81,83,113,73,68,50,13,25,13,10,17,31,16,49,2,28,84,0,111128,1523,83785,25820,898.3,1184,1.58
2022-02-12,2038,27.2,1.19,1.58,0,0,0,0,0,8171,0,19,8975,1513737,0,1096745,113178,84026,1523,5,0,9,24866,8,12028,1,12973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,5,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113166,1528,84153,27485,897.5,0,1.58
2022-02-13,2035,29.08,1.12,1.51,1930,16,0,89,0,8171,0,19,8810,1522547,0,1096745,115213,84878,1523,0,0,28,24894,24,12052,4,12977,321,129,81,81,55,55,24,17,33,0,0,1,0,0,0,10,2,2,1,0,0,563,0,101,58,43,200,74,285,16,58,852,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115201,1528,85005,28668,881.0,0,1.58
2022-02-14,2044,30.92,1.07,1.43,1927,26,0,91,0,8171,0,19,8068,1530615,0,1096745,117257,86315,1525,2,0,3,24897,3,12055,0,12977,263,66,100,122,54,70,43,25,18,0,0,5,6,5,1,17,3,10,8,0,0,603,0,227,189,38,74,54,274,10,44,1437,2,0.17,0,0,0,0,0,0,0,0,26,88,142,55,266,730,464,273,817,1227,232,1072,73,404,263,0,1332,712,0,0,0,0,0,0,0,0,777104,0,0,0,1370,101,63,17,78,48,30,31,51,54,20,1,7,8,27,15,36,16,26,7,23,15,0,117245,1530,86442,29273,806.8,674,1.59
2022-02-15,2042,32.75,1.02,1.32,1939,15,0,88,0,8171,0,19,3060,1533675,0,1096745,119298,88627,1525,0,0,11,24908,9,12064,2,12979,218,107,73,127,56,48,33,11,11,0,0,0,6,2,4,7,1,14,8,0,0,526,0,173,68,105,301,75,246,16,59,2312,0,0.17,0,0,0,0,0,0,0,0,23,145,247,75,242,640,428,241,790,1251,403,984,53,383,218,0,1391,650,0,0,0,0,0,0,0,0,777104,0,0,0,937,147,61,62,42,22,132,12,142,31,30,10,26,51,53,32,39,28,47,15,46,71,0,119287,1530,88754,29003,306.0,1099,1.59
2022-02-16,2038,34.6,1.01,1.23,1929,24,0,85,0,8171,0,19,2211,1535886,0,1096745,121336,90982,1533,8,0,9,24917,8,12072,1,12980,259,104,58,104,67,77,43,12,22,0,0,0,6,5,1,13,7,11,6,0,0,505,0,199,130,69,243,78,219,21,57,2355,8,0.17,0,0,0,0,0,0,0,0,53,140,182,88,215,635,452,273,814,1224,314,991,64,410,259,0,1256,782,0,0,0,0,0,0,0,0,777104,0,0,0,888,169,67,51,95,82,106,68,56,61,26,6,77,31,32,67,32,25,33,4,34,28,0,121325,1538,91109,28678,221.1,1150,1.59
2022-02-17,2050,36.38,1.01,1.16,1922,42,0,86,0,8171,0,19,0,1535886,0,1096745,121336,90982,1533,0,0,12,24929,10,12082,2,12982,390,77,59,104,45,99,36,11,20,0,0,3,6,6,0,14,2,8,5,0,0,528,0,134,78,56,146,64,299,14,50,2567,10,0.17,0,0,0,0,0,0,0,0,29,103,103,59,223,621,563,349,804,1246,206,982,46,426,390,0,1199,851,0,0,0,0,0,0,0,0,777104,0,0,0,1266,97,29,23,38,49,105,97,56,41,15,8,43,23,8,44,27,25,27,0,24,5,0,123375,1548,93676,28151,0.0,784,1.6
2022-02-18,2046,38.12,1.0,1.11,1938,27,0,81,0,8171,0,19,14618,1550504,0,1096745,125432,96136,1553,20,0,10,24939,7,12089,3,12985,436,112,59,73,44,90,35,23,20,0,0,1,12,3,9,7,1,6,10,0,0,506,0,105,66,39,160,46,267,0,46,2587,10,0.17,0,0,0,0,0,0,0,0,34,73,106,52,212,635,507,427,758,1288,203,991,61,355,436,0,1300,756,0,0,0,0,0,0,0,0,777104,0,0,0,1022,61,33,57,64,154,59,124,23,97,36,2,78,42,33,25,51,17,37,1,27,3,0,125421,1558,96263,27600,1461.8,1024,1.6
2022-02-19,2020,39.88,1.0,1.07,1899,30,0,91,0,8171,0,19,4922,1555426,0,1096745,127452,98756,1561,8,0,10,24949,9,12098,1,12986,274,41,104,96,59,78,37,17,26,0,0,3,6,5,1,9,8,6,10,0,0,567,0,189,119,70,232,62,196,17,45,2620,8,0.18,0,0,0,0,0,0,0,0,44,144,165,85,201,614,472,295,787,1233,317,1026,49,354,274,0,1392,628,0,0,0,0,0,0,0,0,777104,0,0,0,1152,152,65,6,43,38,102,14,66,28,5,2,17,24,29,55,34,38,33,16,34,67,0,127441,1566,98883,26992,492.2,868,1.61
2022-02-20,2014,41.62,1.0,1.04,1896,24,0,94,0,8171,0,19,5254,1560680,0,1096745,129466,101371,1568,7,0,14,24963,12,12110,2,12988,474,49,41,106,46,50,14,3,9,0,0,4,1,1,0,14,3,1,4,0,0,349,0,240,137,103,186,65,357,8,57,2615,7,0.18,0,0,0,0,0,0,0,0,56,173,140,63,224,477,460,421,786,1228,299,693,31,517,474,0,1502,512,0,0,0,0,0,0,0,0,777104,0,0,0,1082,152,56,38,48,45,88,26,58,47,21,7,41,50,19,44,22,29,44,11,16,70,0,129455,1573,101498,26384,525.4,932,1.61
2022-02-21,2008,43.3,0.99,1.01,1890,29,0,89,0,8171,0,19,3275,1563955,0,1096745,131474,103994,1576,8,0,7,24970,6,12116,1,12989,434,64,96,28,60,90,67,16,19,0,0,6,11,7,4,14,2,27,7,0,0,654,0,1,0,1,106,4,302,0,4,2623,8,0.19,0,0,0,0,0,0,0,0,0,0,79,28,208,759,548,386,798,1210,107,1072,74,321,434,0,1327,681,0,0,0,0,0,0,0,0,777104,0,0,0,1027,80,57,35,65,99,97,86,77,47,26,8,35,74,11,37,31,27,23,2,15,49,0,131463,1581,104121,25761,327.5,981,1.6
2022-02-22,2000,44.97,0.98,1.0,1888,26,0,86,0,8171,0,19,2199,1566154,0,1096745,133474,106707,1576,0,0,8,24978,7,12123,1,12990,573,53,41,80,35,38,17,3,18,0,0,6,5,2,3,11,0,3,1,0,0,280,0,163,102,61,186,67,471,5,62,2713,0,0.19,0,0,0,0,0,0,0,0,41,120,144,52,224,494,463,462,765,1235,251,580,10,586,573,0,1514,486,0,0,0,0,0,0,0,0,777104,0,0,0,1048,151,52,31,61,50,114,56,46,48,29,6,36,64,6,33,26,21,38,7,21,56,0,133463,1581,106834,25048,219.9,952,1.6
2022-02-23,1992,46.56,0.98,0.99,1897,14,0,87,0,8171,0,19,0,1566154,0,1096745,133474,106707,1576,0,0,17,24995,12,12135,5,12995,455,57,78,44,35,69,39,20,19,0,0,1,15,5,10,17,3,9,11,0,0,520,0,118,71,47,146,22,314,0,22,2725,6,0.19,0,0,0,0,0,0,0,0,31,85,104,44,217,601,460,450,776,1216,189,904,45,399,455,0,1435,557,0,0,0,0,0,0,0,0,777104,0,0,0,910,105,57,30,59,33,161,89,50,45,43,9,33,41,23,56,24,18,36,4,37,129,0,135455,1587,109559,24309,0.0,1082,1.59
2022-02-24,1914,48.1,0.97,0.98,1814,24,0,76,0,8171,0,19,6356,1572510,0,1096745,137380,112150,1583,7,0,5,25000,4,12139,1,12996,556,25,41,42,39,62,26,13,11,0,0,3,9,6,3,9,6,6,1,0,0,390,0,114,68,46,153,51,348,34,17,2718,1,0.19,0,0,0,0,0,0,0,0,33,91,134,53,195,495,413,500,765,1149,218,659,32,449,556,0,1345,569,0,0,0,0,0,0,0,0,777104,0,0,0,903,103,41,23,48,46,139,67,84,61,37,5,34,66,21,44,15,21,32,4,25,75,0,137369,1588,112277,23504,635.6,991,1.59
2022-02-25,1931,49.4,0.97,0.97,1854,13,0,64,0,8171,0,19,2392,1574902,0,1096745,139311,114849,1592,9,0,15,25015,11,12150,4,13000,296,72,107,45,68,81,55,18,25,0,0,3,22,11,11,13,3,15,7,0,0,746,0,86,58,28,70,24,175,6,18,2699,9,0.18,0,0,0,0,47,0,2231,1681,23,63,48,28,184,738,540,307,710,1191,102,1206,78,249,296,0,1043,888,0,0,0,0,0,0,0,0,777104,625239,603755,114500,897,169,63,26,76,51,109,55,92,57,31,6,26,43,27,44,40,19,35,0,20,45,0,139300,1597,114976,22727,239.2,1034,1.58
2022-02-26,1902,50.5,0.96,0.96,1796,26,0,78,0,8171,0,19,2067,1576969,0,1096745,141213,117561,1602,10,0,12,25027,11,12161,1,13001,559,35,70,33,44,67,42,13,19,0,0,5,6,1,5,9,0,14,1,0,0,453,0,102,64,38,84,33,325,14,19,2712,10,0.18,0,0,0,0,0,0,0,0,21,82,57,37,172,571,472,490,724,1178,123,767,35,418,559,0,1361,541,0,0,0,0,0,0,0,0,777104,0,0,0,933,84,85,28,112,66,97,56,50,40,21,7,30,18,51,31,21,31,19,8,43,71,0,141202,1607,117688,21907,206.7,969,1.58
2022-02-27,1824,51.53,0.94,0.95,1712,29,0,83,0,8171,0,19,2018,1578987,0,1096745,143037,120259,1606,4,0,12,25039,10,12171,2,13003,422,39,51,59,53,56,54,17,14,0,0,4,4,0,4,11,5,11,5,0,0,396,0,160,107,53,133,28,302,4,24,2698,4,0.19,0,0,0,0,0,0,0,0,35,119,113,30,189,546,420,372,712,1112,201,758,38,405,422,0,1353,471,0,0,0,0,0,0,0,0,777104,0,0,0,855,153,65,16,40,38,100,61,64,44,27,8,28,26,13,83,29,13,25,4,24,108,0,143026,1611,120386,21029,201.8,969,1.57
2022-02-28,1700,52.5,0.93,0.93,1582,44,0,74,0,8171,0,19,2027,1581014,0,1096745,144737,122949,1606,0,0,6,25045,5,12176,1,13004,494,28,62,22,71,52,45,10,17,0,0,1,3,2,1,7,0,22,6,0,0,357,0,79,49,30,66,23,335,8,15,2690,0,0.19,0,0,0,0,0,0,0,0,25,50,55,23,174,552,400,421,655,1045,102,650,57,397,494,0,1259,441,0,0,0,0,0,0,0,0,777104,0,0,0,644,200,67,44,89,16,159,13,36,78,35,14,37,2,4,56,38,29,25,8,42,62,0,144726,1611,123076,20039,202.7,1054,1.56
2022-03-01,1672,53.28,0.91,0.91,0,0,0,78,137,8171,0,19,2053,1583067,0,1096745,146408,125250,1615,9,0,10,25055,5,12181,5,13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,9,0.18,0,0,0,0,0,0,0,0,13,34,37,20,190,493,439,446,665,1007,71,647,35,392,527,0,1219,453,0,0,0,0,0,0,0,0,777104,0,0,0,722,125,94,35,30,64,80,96,49,92,28,15,11,25,22,31,31,9,44,3,40,26,0,146398,1620,125377,19401,205.3,950,1.56
2022-03-02,1516,54.06,0.87,0.88,1426,16,0,74,121,8171,0,19,2024,1585091,0,1096745,147925,127547,1623,8,0,11,25066,8,12189,3,13012,349,23,73,31,54,69,34,10,11,0,0,1,1,0,1,11,2,18,3,0,0,354,0,82,55,27,65,15,299,7,8,2297,8,0.18,0,0,0,0,0,0,0,0,25,57,50,22,174,532,380,276,584,932,94,671,37,349,365,0,1092,424,0,0,0,0,0,0,0,0,777104,0,0,0,694,213,53,14,40,17,124,28,18,48,26,5,22,22,14,31,27,11,24,4,16,65,0,147914,1628,127674,18612,202.4,822,1.55
2022-03-03,1212,54.62,0.81,0.84,1088,9,0,115,65,8171,0,19,2037,1587128,0,1096745,149137,129752,1629,6,0,5,25071,5,12194,0,13012,260,19,52,19,44,36,40,10,8,0,0,2,3,3,0,12,0,6,4,0,0,298,0,92,81,11,42,16,246,4,12,2205,6,0.18,0,0,0,0,0,0,0,0,36,56,29,17,151,423,278,222,492,720,54,528,29,341,260,0,873,339,0,0,0,0,0,0,0,0,777104,0,0,0,610,127,34,12,42,18,92,39,25,28,1,1,23,8,1,5,9,5,10,1,3,18,0,149126,1634,129879,17613,203.7,502,1.55
2022-03-04,1060,54.8,0.74,0.78,988,10,0,62,77,8171,0,19,2007,1589135,0,1096745,150197,131909,1637,8,0,7,25078,4,12198,3,13015,333,17,21,17,13,12,10,4,7,0,0,1,1,1,0,5,2,0,1,0,0,185,0,25,17,8,10,48,348,2,46,2157,8,0.18,0,0,0,0,0,0,0,0,10,15,7,5,155,326,273,269,397,663,17,197,4,472,370,0,696,364,0,0,0,0,0,0,0,0,777104,0,0,0,499,116,46,12,5,38,47,69,45,34,1,10,3,30,16,15,16,4,14,5,13,23,0,150186,1642,132036,16508,200.7,562,1.54
2022-03-05,1005,54.72,0.68,0.73,929,11,0,65,93,8171,0,19,2012,1591147,0,1096745,151202,133941,1646,9,0,12,25090,9,12207,3,13018,345,12,28,24,15,24,14,2,5,0,0,0,1,1,0,5,2,3,1,0,0,142,0,33,23,10,33,30,286,11,19,2032,9,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151191,1651,134068,15472,201.2,0,1.54
2022-03-06,1019,54.4,0.64,0.68,898,16,0,74,64,8171,0,19,0,1591147,0,1096745,151202,133941,1646,0,0,4,25094,4,12211,0,13018,183,28,51,31,24,53,20,5,14,0,0,0,1,1,0,4,2,6,0,0,0,298,0,58,32,26,57,12,167,1,11,2157,9,0.18,0,0,0,0,0,0,0,0,10,50,43,13,99,365,260,179,431,588,82,562,25,167,183,0,664,355,0,0,0,0,0,0,0,0,777104,0,0,0,724,34,26,13,19,17,21,5,26,21,10,8,7,12,6,18,2,4,9,0,6,21,0,152210,1660,136225,14325,0.0,285,1.53
2022-03-07,1011,53.94,0.67,0.64,929,16,0,66,18,8171,0,19,3847,1594994,0,1096745,153242,137488,1657,11,0,2,25096,1,12212,1,13019,204,31,41,16,48,52,20,12,11,0,0,3,6,4,2,4,2,4,3,0,0,289,0,57,32,25,52,12,175,1,11,1551,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153221,1660,137776,13785,384.7,0,1.53
2022-03-08,1032,53.38,0.74,0.61,963,9,0,60,13,8171,0,19,2109,1597103,0,1096745,154264,138869,1660,3,0,5,25101,5,12217,0,13019,231,22,27,23,16,21,17,1,3,0,0,0,0,0,0,4,2,3,2,0,0,246,0,41,24,17,40,15,318,4,11,1381,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154253,1660,139157,13436,210.9,0,1.52
2022-03-09,919,52.78,0.83,0.58,0,0,0,49,55,8171,0,19,0,1597103,0,1096745,154264,138869,1660,0,0,4,25105,3,12220,1,13020,231,10,41,6,23,40,13,9,11,0,0,0,1,1,0,9,2,3,2,0,0,228,0,32,24,8,25,7,226,2,5,172,1,0.17,0,0,0,0,0,0,0,0,10,20,19,10,82,360,218,200,360,559,37,378,32,231,241,0,504,415,0,0,0,0,0,0,0,0,777104,0,0,0,706,42,9,4,5,18,18,18,19,12,4,1,4,3,1,5,18,4,5,0,7,18,0,155172,1661,139329,14182,0.0,215,1.52
2022-03-10,762,52.0,0.87,0.58,697,24,0,41,51,8171,0,19,2884,1599987,0,1096745,155945,140175,1670,10,0,2,25107,1,12221,1,13021,155,17,45,12,18,26,9,7,8,0,0,2,2,2,0,9,2,2,0,0,0,220,0,29,18,11,31,9,158,6,3,1134,9,0.17,0,0,0,0,0,0,0,0,7,21,30,8,77,309,194,116,289,473,47,346,35,155,241,0,468,294,0,0,0,0,0,0,0,0,777104,0,0,0,462,92,9,10,5,5,0,7,0,5,0,8,15,0,1,8,15,6,7,0,13,0,0,155934,1670,140463,13801,288.4,206,1.51
2022-03-11,627,50.88,0.82,0.59,575,12,0,40,62,8171,0,19,0,1599987,0,1096745,155945,140175,1670,0,0,4,25111,3,12224,1,13022,158,11,26,6,10,18,6,4,3,0,0,1,2,0,2,0,0,1,0,0,0,120,0,22,17,5,10,6,222,2,4,982,8,0.17,0,0,0,0,0,0,0,0,8,13,11,2,83,237,136,127,245,382,16,385,19,158,207,0,426,201,0,0,0,0,0,0,0,0,777104,0,0,0,357,41,22,3,21,1,47,35,18,12,4,2,12,3,0,5,4,0,0,0,1,39,0,156561,1678,141445,13438,0.0,270,1.5
2022-03-12,557,49.47,0.7,0.59,509,11,0,37,0,8171,0,19,2910,1602897,0,1096745,157129,142181,1686,16,0,3,25114,2,12226,1,13023,158,4,32,2,12,21,7,2,4,0,0,1,2,2,0,0,2,0,1,0,0,180,0,11,7,4,6,2,110,1,1,1024,8,0.17,0,0,0,0,0,0,0,0,2,9,4,3,69,237,120,113,205,352,10,255,19,149,124,0,303,254,0,0,0,0,0,0,0,0,777104,0,0,0,431,13,4,0,18,28,1,6,1,23,12,3,0,2,0,0,0,0,0,1,9,5,0,157118,1686,142469,12963,291.0,126,1.5
2022-03-13,509,48.03,0.62,0.59,477,6,0,26,0,8171,0,19,1311,1604208,0,1096745,157638,143313,1693,7,0,4,25118,4,12230,0,13023,146,9,44,4,13,26,12,3,4,0,0,0,1,1,0,2,0,3,4,0,0,124,0,5,3,2,5,2,102,0,2,1132,7,0.17,0,0,0,0,0,0,0,0,2,3,4,1,59,186,126,128,198,311,7,238,16,102,146,0,396,113,0,0,0,0,0,0,0,0,777104,0,0,0,356,27,7,7,0,14,23,6,5,13,7,0,0,5,2,10,9,0,0,0,0,5,0,157627,1693,143601,12333,131.1,140,1.5
2022-03-14,520,46.5,0.59,0.58,488,7,0,25,23,8171,0,19,996,1605204,0,1096745,158158,144438,1700,7,0,1,25119,1,12231,0,13023,122,7,36,8,14,28,15,5,2,0,0,0,8,2,6,0,2,3,1,0,0,174,0,15,10,5,13,10,52,2,8,1125,7,0.17,0,0,0,0,0,0,0,0,8,7,8,7,51,187,132,120,194,326,19,295,17,70,122,0,291,229,0,0,0,0,0,0,0,0,777104,0,0,0,340,8,9,6,2,15,21,16,10,12,8,2,5,8,2,4,2,1,4,0,11,24,0,158147,1700,144726,11721,99.6,170,1.49
2022-03-15,515,44.97,0.63,0.56,483,10,0,22,68,8171,0,19,768,1605972,0,1096745,158673,145569,1709,9,0,6,25125,6,12237,0,13023,144,14,13,14,12,14,8,7,7,0,0,0,0,0,0,1,1,1,1,0,0,131,0,22,15,7,35,9,81,0,9,1131,9,0.17,0,0,0,0,0,0,0,0,6,16,26,9,51,144,130,133,189,326,40,209,1,106,144,0,320,195,0,0,0,0,0,0,0,0,777104,0,0,0,308,32,15,13,10,18,18,9,7,7,4,1,10,5,3,9,8,3,4,0,13,18,0,158662,1709,145857,11096,76.8,207,1.48
2022-03-16,488,43.47,0.71,0.55,458,9,0,21,51,8171,0,19,0,1605972,0,1096745,158673,145569,1709,0,0,3,25128,3,12240,9,13032,138,7,27,14,13,18,5,7,5,0,0,0,1,0,1,3,0,1,1,0,0,112,0,24,17,7,36,13,63,4,9,1128,8,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159150,1717,146985,10448,0.0,0,1.48
2022-03-17,476,41.9,0.81,0.54,445,6,0,25,66,8171,0,19,2172,1608144,0,1096745,159637,147917,1724,15,0,5,25133,4,12244,1,13033,79,3,27,8,14,27,13,6,11,0,0,0,1,1,0,5,2,1,0,0,0,128,0,16,9,7,14,10,111,4,6,1220,7,0.19,0,0,0,0,0,0,0,0,4,12,11,7,64,196,98,83,180,296,24,264,15,94,79,0,289,187,0,0,0,0,0,0,0,0,777104,0,0,0,379,6,2,2,4,2,11,13,1,2,3,0,3,3,0,6,10,3,11,0,4,11,0,159626,1724,148205,9697,217.2,97,1.47
2022-03-18,435,40.34,0.86,0.55,403,13,0,19,36,8171,0,19,1400,1609544,0,1096745,160072,149142,1730,6,0,4,25137,4,12248,0,13033,101,5,28,6,16,24,7,4,8,0,0,0,3,2,1,4,1,0,1,0,0,156,0,4,3,1,2,3,61,1,2,1225,6,0.19,0,0,0,0,0,0,0,0,1,4,1,1,48,177,106,97,185,250,4,253,13,64,101,0,229,206,0,0,0,0,0,0,0,0,777104,0,0,0,359,13,8,0,6,0,4,0,2,10,1,0,1,3,1,8,8,2,0,2,0,7,0,160061,1730,149430,8901,140.0,76,1.47
2022-03-19,429,38.75,0.87,0.57,0,0,0,17,29,8171,0,19,0,1609544,0,1096745,160072,149142,1730,0,0,6,25143,5,12253,1,13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,8,0.19,0,0,0,0,0,0,0,0,1,7,3,5,48,144,114,107,153,276,12,195,7,84,131,0,247,182,0,0,0,0,0,0,0,0,777104,0,0,0,292,12,12,5,10,7,12,13,12,7,1,1,2,3,4,9,7,3,3,0,0,14,0,160490,1738,150672,8080,0.0,137,1.46
2022-03-20,404,37.12,0.86,0.6,368,17,0,19,16,8171,0,19,0,1609544,0,1096745,160072,149142,1730,0,0,4,25147,4,12257,0,13034,106,11,8,5,4,21,1,2,4,0,0,0,1,0,1,3,1,3,2,0,0,99,0,25,17,8,19,7,82,2,5,1245,3,0.19,0,0,0,0,0,0,0,0,5,20,14,7,52,121,95,90,155,249,32,158,10,98,106,0,231,173,0,0,0,0,0,0,0,0,777104,0,0,0,255,23,11,4,7,4,9,11,12,11,3,1,3,7,4,10,3,4,2,0,3,17,0,160894,1741,151917,7236,0.0,149,1.46
